timestamp,routing_key,headers.name,headers.user_who_performed_action,count
2020-05-04 22:46:34,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:35,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:35,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:36,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:36,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,7
2020-05-04 22:46:37,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:37,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:38,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:38,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:39,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:39,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:40,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:40,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:41,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:41,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:42,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:42,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:43,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:43,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:44,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:44,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:45,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:45,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:46,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:46,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:47,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:47,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:48,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:48,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:49,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:49,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:50,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:50,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:51,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:51,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:52,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:52,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:53,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:53,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:54,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:54,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:55,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:55,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:56,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:56,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:46:57,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:46:57,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,7
2020-05-04 22:46:58,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:46:58,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:59,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:46:59,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,3
2020-05-04 22:47:00,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,5
2020-05-04 22:47:00,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:47:01,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:47:01,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:47:02,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:47:02,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:47:03,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
2020-05-04 22:47:03,channel.created,10.238.22.7:35540 -> 10.238.22.5:5672 (1),bus-consolesaas,4
2020-05-04 22:47:04,channel.created,10.238.22.6:55420 -> 10.238.22.5:5672 (1),bus-consolesaas,6
