timestamp,user_id,event_type,cl0,cl1,cl2,cl3,cl4,count
2019-07-01 20:48:04,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:05,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:06,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:07,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:08,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:09,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-01 20:48:10,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:11,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:12,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:13,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:14,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:15,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-01 20:48:16,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:17,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:18,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:19,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:20,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:21,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-01 20:48:22,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:48:23,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-01 20:49:36,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-07-02 20:02:09,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,1
2019-07-02 20:02:10,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,17
2019-07-02 20:02:11,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,11
2019-07-02 20:02:12,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,21
2019-07-02 20:02:13,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,24
2019-07-02 20:02:14,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,24
2019-07-02 20:02:15,196338,PROFILE_UPDATED,24387,5748,7935,15779,3093,14
2019-07-02 20:02:15,261470,PROFILE_UPDATED,53866,42635,42666,52759,47692,1
2019-07-02 20:46:47,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:46:49,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:46:50,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:46:51,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:46:52,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:46:53,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
